Tim Duncan,15845156
Tony Parker,8400000
Manu Ginobili,7428937
Rasho Nesterovic,6720000
Nazr Mohammed,5500000
Brent Barry,4691390
Bruce Bowen,3375000
Robert Horry,3000000
Michael Finley,2675000
Fabricio Oberto,2325000
Nick Van Exel,1138500
Beno Udrih,904800
Sean Marks,835810
Romain Sato,682051
Melvin Sanders,24315
Alex Scales,24315
