Baron Davis,13700000
Jason Richardson,8888888
Troy Murphy,7365079
Adonal Foyle,7312500
Derek Fisher,5393300
Mike Dunleavy,4506261
Ike Diogu,1988160
Mickael Pietrus,1910520
Andris Biedrins,1857360
Calbert Cheaney,1760000
Zarko Cabarkapa,1404360
Monta Ellis,448762
Chris Taft,423762
Aaron Miles,155614
