Jason Kidd,16440000
Vince Carter,13843156
Richard Jefferson,10200000
Jason Collins,5500000
Marc Jackson,4550000
Jeff McInnis,3400000
Clifford Robinson,2500000
Ron Mercer,1760000
Scott Padgett,1670000
Antoine Wright,1461360
Lamond Murray,1138500
Zoran Planinic,1127280
Jacque Vaughn,1094550
Nenad Krstic,1010040
Linton Johnson,719373
Ben Handlogten,35091
