Antawn Jamison,13843156
Gilbert Arenas,10243200
Etan Thomas,5393300
Antonio Daniels,5000000
Chucky Atkins,4500000
Brendan Haywood,4000000
Caron Butler,2461617
Jared Jeffries,2433824
Jarvis Hayes,2011080
Michael Ruffin,1670000
Calvin Booth,900498
Peter John Ramos,660000
Awvee Storey,641748
Andray Blatche,398762
Donell Taylor,398762
