P.J. Brown,8000000
Desmond Mason,7333333
Speedy Claxton,3600000
Chris Andersen,3500000
George Lynch,3200000
Chris Paul,3144240
Arvydas Macijauskas,2500000
Bostjan Nachbar,2500000
Kirk Snyder,1437240
David West,1334160
Rasual Butler,1300000
J.R. Smith,1297080
Maciej Lampe,900000
Jackson Vroman,682051
Brandon Bass,398762
Sean Banks,150751
