Shaquille O'Neal,20000000
Jason Williams,7562500
Antoine Walker,6880000
James Posey,5900400
Udonis Haslem,5000000
Dwyane Wade,3031920
Michael Doleac,2640000
Wesley Person,1760000
Dorell Wright,1238640
Alonzo Mourning,1138500
Gary Payton,1138500
Jason Kapono,1100000
Shandon Anderson,1035000
Wayne Simien,867720
Andre Emmett,641748
Earl Barron,398762
Gerald Fitch,359858
Matt Walsh,38904
