Ray Allen,13223140
Rashard Lewis,8571429
Danny Fortson,6207670
Vitaly Potapenko,3320000
Vladimir Radmanovic,3166155
Damien Wilkins,2500000
Nick Collison,1815000
Robert Swift,1764480
Ibo Kutluay,1760000
Luke Ridnour,1638000
Reggie Evans,1100000
Rick Brunson,1029873
Mikki Moore,1020000
Johan Petro,936600
Ronald Murray,895248
Mateen Cleaves,305784
