Jalen Rose,15694250
Alvin Williams,6300000
Lamond Murray,5250000
Morris Peterson,4550000
Alonzo Mourning,4000000
Eric Williams,3938000
Mike James,3410000
Aaron Williams,3375000
Chris Bosh,3348000
Charlie Villanueva,2360880
Rafael Araujo,2238960
Jose Calderon,2190000
Matt Bonner,2000000
Joey Graham,1388400
Darrick Martin,946646
Loren Woods,780000
Pape Sow,641748
