Theo Ratliff,11666666
Zach Randolph,10666667
Derek Anderson,9093000
Darius Miles,7250000
Ruben Patterson,6353200
Martell Webster,2586120
Juan Dixon,2500000
Sebastian Telfair,1676280
Joel Przybilla,1560000
Viktor Khryapa,1095960
Travis Outlaw,1082160
Jarrett Jack,1058640
Sergei Monia,1016400
Steve Blake,1000000
Charles Smith,771123
Ha Seung-Jin,641748
