Michael Finley,15937500
Keith Van Horn,15694250
Dirk Nowitzki,13843156
Erick Dampier,8662500
Jerry Stackhouse,8367187
Jason Terry,6666667
Marquis Daniels,5393300
Shawn Bradley,4500000
Evan Eschmeyer,3711400
Tariq Abdul-Wahad,3656250
Devin Harris,2947440
DeSagana Diop,1850000
Doug Christie,1575000
Pavel Podkolzin,1141560
Darrell Armstrong,1138500
Josh Howard,923880
Didier Ilunga-Mbenga,880000
Adrian Griffin,768718
Rawle Marshall,398762
Josh Powell,398762
