Grant Hill,15694250
Steve Francis,13700000
Kelvin Cato,8640000
Doug Christie,8200000
Hedo Turkoglu,5393300
Tony Battie,5200000
Dwight Howard,4493160
Pat Garrity,3231250
Keyon Dooling,3100000
DeShawn Stevenson,2750000
Jameer Nelson,1189200
Stacey Augmon,1138500
Bo Outlaw,1138500
Terence Morris,835810
Mario Kasun,682050
Travis Diener,398762
