Paul Pierce,13843156
Raef LaFrentz,10623288
Ricky Davis,5909800
Mark Blount,5515875
Vin Baker,5333333
Brian Scalabrine,2586207
Dan Dickau,2250000
Curtis Borchardt,1969993
Marcus Banks,1724280
Al Jefferson,1512840
Gerald Green,1253040
Delonte West,1010040
Tony Allen,969696
Kendrick Perkins,936480
Justin Reed,641748
Ryan Gomes,428762
Orien Greene,398762
