Carlos Boozer,11593816
Andrei Kirilenko,10983000
Mehmet Okur,8250000
Matt Harpring,5020000
Greg Ostertag,4400000
Gordan Giricek,4000000
Deron Williams,3487400
Devin Brown,2500000
Jarron Collins,1700000
Kris Humphries,1592400
Milt Palacio,1400000
Keith McLeod,1250000
C.J. Miles,398762
Andre Owens,398762
Robert Whaley,398762
