Tracy McGrady,15694250
Clarence Weatherspoon,6353200
Juwan Howard,5900400
Yao Ming,5594906
David Wesley,5070000
Stromile Swift,5000000
Moochie Norris,4200000
Rafer Alston,3850000
Vin Baker,3850000
Bob Sura,3520000
Dikembe Mutombo,2000000
Charlie Ward,1870000
Jon Barry,1800000
Derek Anderson,1670000
Luther Head,975600
Ryan Bowen,900498
Lonny Baxter,745248
Dion Glover,163085
Stephen Graham,48630
John Lucas,34041
Josh Davis,17546
