Kevin Garnett,28000000
Latrell Sprewell,13500000
Wally Szczerbiak,8000000
Sam Cassell,5062500
Michael Olowokandi,4917000
Ervin Johnson,4418156
Troy Hudson,2100000
Fred Hoiberg,938679
Gary Trent,938679
Ndudi Ebi,838560
Oliver Miller,686838
Mark Madsen,663679
Trenton Hassell,638679
Keith McLeod,366931
Quincy Lewis,202341
