Jermaine O'Neal,13152000
Austin Croshere,7610000
Jonathan Bender,5800000
Al Harrington,5692500
Metta World Peace,5473684
Scot Pollard,5309563
Reggie Miller,5000000
Jeff Foster,4000000
Fred Jones,1506000
Kenny Anderson,1070000
Primoz Brezec,861600
Jamaal Tinsley,861600
Anthony Johnson,813679
Jamison Brewer,638679
James Jones,366931
