Shareef Abdur-Rahim,13500000
Terrell Brandon,11100000
Theo Ratliff,10156250
Jason Terry,8333333
Alan Henderson,7682188
Nazr Mohammed,5000000
Chris Crawford,3000000
Boris Diaw,1021080
Dion Glover,1000000
Stephen Jackson,1000000
Dan Dickau,835200
Jacque Vaughn,813679
Obinna Ekezie,688679
Travis Hansen,366931
