Elton Brand,10960000
Corey Maggette,7000000
Predrag Drobnjak,2500000
Chris Kaman,2394600
Keyon Dooling,2256444
Wang Zhizhi,2090000
Chris Wilcox,2066760
Marko Jaric,1925000
Quentin Richardson,1805735
Melvin Ely,1628760
Olden Polynice,1070000
Glen Rice,1070000
Eddie House,750000
Bobby Simmons,638679
Doug Overton,591454
Josh Moore,366931
