Eddie Jones,12333750
Brian Grant,12130648
Lamar Odom,9963596
Dwyane Wade,2636400
Caron Butler,1804680
Samaki Walker,1700000
Malik Allen,1510000
Bimbo Coles,1070000
John Wallace,813679
Rafer Alston,688679
Loren Woods,638679
Rasual Butler,563679
Wang Zhizhi,530943
Jerome Beasley,366931
Udonis Haslem,366931
Tyrone Hill,221829
Kirk Penney,8950
