Richard Hamilton,6500000
Bob Sura,6266666
Ben Wallace,5500000
Chauncey Billups,5000600
Corliss Williamson,5000000
Zeljko Rebraca,4200000
Elden Campbell,4000000
Chucky Atkins,3900000
Darko Milicic,3595800
Lindsey Hunter,3000000
Hubert Davis,2956250
Mehmet Okur,1100000
Tayshaun Prince,971160
Darvin Ham,813679
Tremaine Fowlkes,638679
