Bonzi Wells,7000000
Lorenzen Wright,6600000
Bo Outlaw,6585000
Michael Dickerson,6187500
Jason Williams,6187500
James Posey,4917000
Stromile Swift,4592418
Pau Gasol,3417000
Mike Miller,3380457
Shane Battier,2533440
Jake Tsakalidis,1580702
Earl Watson,1336500
Troy Bell,1285440
Ryan Humphrey,1143360
Dahntay Jones,1063680
Theron Smith,366931
