Larry Hughes,10344900
Zydrunas Ilgauskas,8740000
Eric Snow,5484375
Donyell Marshall,4799108
LeBron James,4621800
Drew Gooden,4065811
Damon Jones,3590000
Ira Newble,2950200
Luke Jackson,1955160
Sasha Pavlovic,1274160
Alan Henderson,1138500
Anderson Varejao,866800
Mike Wilks,745248
Martynas Andriuskevicius,398762
Zendon Hamilton,329138
