Kobe Bryant,15946875
Brian Grant,14336220
Lamar Odom,11465333
Kwame Brown,7500000
Devean George,5000600
Chris Mihm,3792817
Stanislav Medvedenko,3000000
Aaron McKie,2500000
Vlade Divac,2000000
Andrew Bynum,1888680
Luke Walton,1250000
Brian Cook,1038960
Sasha Vujacic,910440
Smush Parker,745248
Laron Profit,745248
Devin Green,398762
Von Wafer,398762
