Kevin Garnett,18000000
Wally Szczerbiak,10000000
Michael Olowokandi,5900400
Troy Hudson,5253000
Marko Jaric,5000000
Trenton Hassell,4350000
Eddie Griffin,2500000
Mark Madsen,2000000
Fred Hoiberg,1760000
Rashad McCants,1538400
Ndudi Ebi,964320
Anthony Carter,900498
Nikoloz Tskitishvili,745248
Ronald Dupree,719373
Richie Frahm,719373
Lionel Chalmers,682050
Dwayne Jones,398762
Bracey Wright,398762
