Tim Thomas,13975000
Tyson Chandler,9000000
Eddie Robinson,5444444
Ben Gordon,3610200
Othella Harrington,3500000
Eric Piatkowski,3000000
Chris Duhon,2800000
Andres Nocioni,2775000
Kirk Hinrich,2513880
Luol Deng,2443920
Darius Songaila,2200000
Mike Sweetney,2116920
Malik Allen,1670000
Jannero Pargo,895248
Jermaine Jackson,771123
Eddie Basden,398762
Randy Holcomb,52033
