Eddie Jones,14576250
Pau Gasol,10993000
Lorenzen Wright,7700000
Mike Miller,6750000
Brian Cardinal,5393300
Shane Battier,4903000
Damon Stoudamire,3750000
Bobby Jackson,3375000
Jake Tsakalidis,2900000
Raul Lopez,1744313
Troy Bell,1478280
Dahntay Jones,1223160
Hakim Warrick,1196520
Antonio Burks,641748
Anthony Roberson,398762
Lawrence Roberts,398762
John Thomas,103443
