Mike Bibby,11500000
Brad Miller,8750000
Bonzi Wells,8000000
Peja Stojakovic,7500000
Kenny Thomas,6500000
Corliss Williamson,6000000
Shareef Abdur-Rahim,5000000
Brian Skinner,4950000
Jason Hart,1540000
Francisco Garcia,1016400
Kevin Martin,937440
Jamal Sampson,719373
Ronnie Price,398762
