Kenyon Martin,10636364
Marcus Camby,9150000
Andre Miller,8100000
Earl Watson,5000000
Eduardo Najera,4190476
Carmelo Anthony,3713640
Voshon Lenard,3520000
Nene,3039889
Earl Boykins,2750000
Greg Buckner,1670000
Julius Hodge,1148760
Bryon Russell,1138500
Linas Kleiza,879360
DerMarr Johnson,835810
Francisco Elson,719373
