Antonio Davis,12925000
Eddie Robinson,6204000
Jerome Williams,5987500
Scottie Pippen,4917000
Tyson Chandler,3804360
Marcus Fizer,3726994
Jay Williams,3710880
Eddy Curry,3080160
Jamal Crawford,2577937
Kirk Hinrich,2185920
Corie Blount,1680000
Dalibor Bagaric,1599076
Kendall Gill,1070000
Chris Jefferies,840360
Rick Brunson,813679
Linton Johnson,366931
