Steve Francis,10960000
Maurice Taylor,7800000
Kelvin Cato,7344000
Clarence Weatherspoon,5445600
Cuttino Mobley,5394125
Yao Ming,4147560
Matt Maloney,3006260
Eric Piatkowski,2500000
Eddie Griffin,2312760
Jim Jackson,2200000
Bostjan Nachbar,1396440
Adrian Griffin,751179
Scott Padgett,688679
Mike Wilks,638679
Alton Ford,586082
Ben Davis,176369
Torraye Braggs,53697
