Tracy McGrady,13279750
Grant Hill,13279750
Juwan Howard,4917000
Drew Gooden,3004560
Pat Garrity,2643750
Andrew DeClercq,2500000
Gordan Giricek,1540000
Tyronn Lue,1500000
Steven Hunter,1431600
Reece Gaines,1353120
Jeryl Sasser,1125729
Monty Williams,1000000
Rod Strickland,887317
Shammond Williams,751179
Robert Archibald,563679
Keith Bogans,366931
Zaza Pachulia,366931
Britton Johnsen,44748
Derrick Dial,32375
