Tim Thomas,11825000
Toni Kukoc,9056250
Jason Caffey,5687500
Joe Smith,5445600
Anthony Mason,4348094
Michael Redd,3000000
Joel Przybilla,2373309
T.J. Ford,2002680
Desmond Mason,1898312
Marcus Haislip,1547280
Brian Skinner,1500000
Erick Strickland,1500000
Daniel Santiago,1200000
Damon Jones,751179
Dan Gadzuric,563679
Dan Langhi,530943
