Greg Ostertag,8666666
Glen Rice,6815000
Keon Clark,5000600
Matt Harpring,4290000
DeShawn Stevenson,1616087
Jarron Collins,1250000
Curtis Borchardt,1187240
Sasha Pavlovic,1107960
Andrei Kirilenko,955800
Carlos Arroyo,800000
Raja Bell,688679
Michael Ruffin,663679
Raul Lopez,621520
Ben Handlogten,366931
Mo Williams,366931
Paul Grant,350581
