Allan Houston,15937500
Antonio McDyess,13500000
Keith Van Horn,13279750
Shandon Anderson,6700000
Charlie Ward,6030000
Howard Eisley,5843750
Kurt Thomas,5394125
Travis Knight,4402500
Dikembe Mutombo,4087667
Moochie Norris,3500000
Othella Harrington,2925000
John Amaechi,2610000
Mike Sweetney,1840800
Michael Doleac,1540000
Frank Williams,894960
Maciej Lampe,829000
Slavko Vranes,129768
